canonical_id,primary_identity,mathematical_maturity,external_evidence_maturity,final_disposition,reviewer_state,source_anchor_count,parent_count,child_count
IMPLICIT-F1E929DCBF93086B,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F1F16E8C324770DE,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F1F71F2CDC82CAD8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F1F7F280ECDDCBE2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F22E564A7542FB20,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F24BD5A5A36811D8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F262512851CAA78F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F273003F1097DA7E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F277CBF5F9869C5D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F28C690C56B906F3,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F299EF3F1C3837B7,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F29FA420832D0CE9,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F2A5A541542F60E0,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F2BD83C04657BA89,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F2C14436FDEA916D,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F2C411FF0F18D9B1,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F2DEDDDE3E0DE46B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F30245EB4AD455B0,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F3072F007667AADB,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F30C240EC5207576,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F33028C98B912DB5,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F335900A3E7D0A38,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F3383A2BBF7459EC,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F33C017EC80DCD7C,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F370D0480F25911E,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F3737DED03DAEBAF,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F379F443BB7488DC,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F37F5E0412D2D10E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F39D28DC9E85A240,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F3DB4A8DC78B075C,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F3F3BF3A1C4AD5F2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F41D4A3A3A3F7633,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F42AE8D92C486956,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F42D35A1050B481C,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F43BF76D0D5134A2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4403BB3AB919444,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F458FC7B29947374,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F45DA8FF50E36A4D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F45F5547DF394F00,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F463C912BED692BF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F473C6BB0406028E,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F48705713DCD062B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F488A571BA9880C0,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F489364C1F11E920,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4958006382E7D18,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4A0A5C7B54DB9EF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4BA5AEC5E14B7F2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4C7676516379318,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4E3180B49550D5F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4E812B774C5AFB4,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F4F11DC284A8999B,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F4F89B06F7EB6BD2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F52986A0393736F2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F53B1F5539C1ECFD,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F53C3F4DEC835711,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F54274E6FD23ABBD,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F54F42DB0A708A97,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F55FB94118DAF57A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F57AF0E51CE6D4A3,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F582E7293C4B4B1D,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F58F30B70BA2208D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F591EE1760B8C44F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F599C6390A023EAA,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F59F1C92447000A6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F5A6C0CFA08040E1,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F5AAA6B69B11D5E6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F5AEAA5901E518AE,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F5C783949495B6B3,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F5E56160C6DF7A61,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F5E59A1A8BF010AB,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F603831C18674CC8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F603EC785EB9269D,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F60C11E7FDE7B7F6,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F618D93CC4E4BD80,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F62B46424F215A09,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F63225B1252A220B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F63CD5047FD80964,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F66B1ACB440AC1E2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F66E41F13BC108C1,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F67F3D148F4D8288,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F68B94E7BC402829,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F694D25B2A6E8C1F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6A918775C931AA9,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6AA8D4D4DEE002F,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6AD27DD0F80FAE5,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6C6BC8C16B739DF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6C7530251F365E5,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6D9D7CB23D37475,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F6F1F05A00D653C3,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F703DA2D45C240DF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7081EB75ADE910A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7341FA39083DD48,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7373798E413550C,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F739329F78AB3654,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F74294207589ACB3,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F753D4C5497B5338,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F75E3E5BD07A8D4B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7664F7924081C3A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F781F257879860C8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7A05014069C12C8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7A69F23FCEA8C7A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7A811778FD44764,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7AC5BBB30C9232B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7B3A28EE5C030C8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7BFCF3C46C86D13,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F7C1C659D8D15012,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7E21051A3305750,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F7E2FD40213DC780,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F7E3BC264DE79FB2,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F800FDD17289C2AF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F80330B8D58F224F,ALGORITHM_OR_WORKFLOW,M2,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F816F91A49771D4A,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F82326D828157303,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F823E868FEB134FE,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F82EB4B46F51C07B,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F853D95F22B1F634,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F87AA045BBFDAEC8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F88CEAB528337AE8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F892DBD963D4D0E8,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8993244746A713B,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F89AC76C5D166C56,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F89ADE841AEA6357,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8AD36A113D8BDE3,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8BCAEC12BF6CC22,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8C64914891E2382,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8CE046B6636899D,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F8CFE314C57779B0,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8D8179C6E092420,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8D82BAA91369DEA,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F8F78B290669B760,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F913233C1B77B126,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F92BE9E2CEA48699,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F94492AC052076DF,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F951370CD047466F,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
IMPLICIT-F9517A9476A52C18,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F956C2CE754D0277,UNRESOLVED_IDENTITY,M0,E0,QUARANTINE_UNTIL_DEFINED,TASK99_MACHINE_TRIAGED_EXPLICIT_QUARANTINE,1,0,0
IMPLICIT-F9573DF32552EEB5,ALGORITHM_OR_WORKFLOW,M1,E0,KEEP_AS_ALGORITHM,TASK99_REPOSITORY_EVIDENCE_ADJUDICATED,1,0,0
