id,title,current_path,current_status,formal_layer,source_kind,object_type,provenance_status,first_known_date,first_known_file,first_known_commit_or_pr,source_note_paths,source_case_ids,intermediate_reports,authoring_agent_or_source,original_natural_language_claim,original_expression,later_rewrites,conflicts,missing_sources,audit_priority,type_issue,counterexample_flag,recommend_non_function,notes
D593,解释剩余函数,统一函数总表/0603-D593-解释剩余函数.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0603-D593-解释剩余函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/Library/Containers/com.biji.getNotes/Data/Library/Caches/UNESCO验证报告×Ψ₀元函数验证报告;/Users/zhiyuan/Library/Containers/com.biji.getNotes/Data/Library/Caches/Φ元统一律新增函数与案例收敛报告,C-0797;C-0803;C-0806,,repo_formalization,F_residual **扩展注释 / Extended Annotation**,"text
F_residual=Observed - Explained_by_Ψ0 - Explained_by_Competitors

含义：
- 将原始笔记压缩成可读的结构化函数
- 保留对象、关系、阈值、尺度与价值等关键项
- 让后续案例与函数能够双向引用
",contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,False,True,
D594,学科点火指数,统一函数总表/0604-D594-学科点火指数.md,formal_existing,D,formal_table,CAUSAL_MODEL,DIRECT_SOURCE_FOUND,2026-07-11,0604-D594-学科点火指数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/Library/Containers/com.biji.getNotes/Data/Library/Caches/UNESCO验证报告×Ψ₀元函数验证报告;/Users/zhiyuan/Library/Containers/com.biji.getNotes/Data/Library/Caches/Φ元统一律新增函数与案例收敛报告,C-0797;C-0798;C-0799;C-0800;C-0801;C-0802;C-0803;C-0804;C-0805;C-0806,,repo_formalization,Ignition_d **扩展注释 / Extended Annotation**,"text
Ignition_d=C_d × M_d × I_d × L_d × G_d × P_d × Q_evidence

含义：
- 将原始笔记压缩成可读的结构化函数
- 保留对象、关系、阈值、尺度与价值等关键项
- 让后续案例与函数能够双向引用
",contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,False,True,
D595,0605-D595-绩效绑定裹挟,统一函数总表/0605-D595-绩效绑定裹挟.md,formal_existing,D,formal_table,FUNCTION,INDIRECT_SOURCE_ONLY,2026-07-11,0605-D595-绩效绑定裹挟.md,c71188646d476623b3181013cf01625270f6f1be,,,,repo_formalization,当某项制度性任务被绑定到绩效、职称、待遇、考评、退休金、医保或组织资源时，主体的形式退出权会被实际架空。绑定强度越高，主体的可拒绝性越低。,inputs/collisions/20260708-teacher-competition/source.md,,,direct local note path or raw source artifact missing,HIGH,False,False,True,
D596,0606-D596-避风港,统一函数总表/0606-D596-避风港.md,formal_existing,D,formal_table,FUNCTION,INDIRECT_SOURCE_ONLY,2026-07-11,0606-D596-避风港.md,c71188646d476623b3181013cf01625270f6f1be,,,,repo_formalization,当主体无法从外层制度压力中完全退出时，仍可能在系统内部保留一个较少被指标、考核、形式主义侵蚀的局部空间。该空间通过具体的人、具体关系和具体实践维持主体的意义感与恢复力。,inputs/collisions/20260708-teacher-competition/source.md,,,direct local note path or raw source artifact missing,HIGH,False,False,True,
D597,0607-D597-量化指标替代真实价值,统一函数总表/0607-D597-量化指标替代真实价值.md,formal_existing,D,formal_table,CAUSAL_MODEL,INDIRECT_SOURCE_ONLY,2026-07-11,0607-D597-量化指标替代真实价值.md,c71188646d476623b3181013cf01625270f6f1be,,,,repo_formalization,当组织评价系统把可量化指标作为主要或唯一显式评价入口时，不可量化、滞后性、关系性、生成性的真实价值会被系统性挤出。指标并不只是测量价值，而可能反过来替代价值，改变主体的行动方向。,Ψ = ι × P_exit > 0,,,direct local note path or raw source artifact missing,HIGH,False,False,True,
D598,0608-D598-系统性钝化,统一函数总表/0608-D598-系统性钝化.md,formal_existing,D,formal_table,FUNCTION,INDIRECT_SOURCE_ONLY,2026-07-11,0608-D598-系统性钝化.md,c71188646d476623b3181013cf01625270f6f1be,,,,repo_formalization,当主体长期处在高压、低可拒绝性、低修复通道的制度环境中时，个体会逐渐压低愧疚感、抵抗感或异常感，并把原本应被识别为异常的压力状态内化为日常状态。若这种适应在群体中稳定扩散，系统会形成低敏感、低反抗、低修复的钝化稳态。,inputs/collisions/20260708-teacher-competition/source.md,,,direct local note path or raw source artifact missing,NORMAL,False,False,True,
D599,0609-D599-刷分博弈,统一函数总表/0609-D599-刷分博弈.md,formal_existing,D,formal_table,CAUSAL_MODEL,INDIRECT_SOURCE_ONLY,2026-07-11,0609-D599-刷分博弈.md,c71188646d476623b3181013cf01625270f6f1be,,,,repo_formalization,当评价系统把奖励绑定到可量化指标，且真实活动可以被拆分成更小的、可独立计分的单元时，主体会从完成真实目标转向生产可计分碎片。刷分博弈不是指标替代价值本身，而是主体在指标激励结构建立后作出的二阶策略响应：把真实活动拆解为可测动作以最大化计分，真实价值随之被稀释。,outputs/collisions/20260708-cross-domain-smoke-test/,,,direct local note path or raw source artifact missing,HIGH,False,False,True,
D6,应约者感知退化,统一函数总表/0055-D6-应约者感知退化.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0055-D6-应约者感知退化.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912609722507393152_点火｜函数_D6.md,C-0003,,repo_formalization,应约者感知退出权的退化，受遮蔽影响。 **扩展注释 / Extended Annotation**,F_{D6},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D60,智慧干预效力函数,统一函数总表/0109-D60-智慧干预效力函数.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0109-D60-智慧干预效力函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611484517684496_点火｜函数_D60.md,C-0153;C-0154,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D60},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D600,资源托举退化为路径控制,统一函数总表/0610-D600-资源托举退化为路径控制.md,formal_existing,D,formal_table,CAUSAL_MODEL,INDIRECT_SOURCE_ONLY,2026-07-11,0610-D600-资源托举退化为路径控制.md,b6afd2fe5c1e3f22104a3bc53c51a6ed3bc1da8d,,C-0810;C-0811,,repo_formalization,"--- kind: ""function"" seq: 610 id: ""D600"" raw_id: ""D600"" title: ""资源托举退化为路径控制"" source: ""IGNITION-20260709-047 collision: 57｜李丹阳 × 脱不花：不听话的人（Get 笔记整理稿，之元，2026-07-11；SHA256 ee4819880dbbf258a15eb96d572762bc10f16fef8de85f4c41b9dcdfe49fa497）"" link: ""统一函数总表/0610-D600-资源托举退化为路径控制.md"" ---  # D600｜资源托举退化为路径控制",,contains rescue/frontmatter rewrite,,direct local note path or raw source artifact missing,HIGH,False,True,True,
D601,角色覆盖主体身份,统一函数总表/0611-D601-角色覆盖主体身份.md,formal_existing,D,formal_table,CAUSAL_MODEL,MULTIPLE_CONFLICTING_SOURCES,2026-07-11,0611-D601-角色覆盖主体身份.md,b6afd2fe5c1e3f22104a3bc53c51a6ed3bc1da8d,,C-0811,,repo_formalization,"--- kind: ""function"" seq: 611 id: ""D601"" raw_id: ""D601"" title: ""角色覆盖主体身份"" source: ""IGNITION-20260709-047 collision: 57｜李丹阳 × 脱不花：不听话的人（Get 笔记整理稿，之元，2026-07-11；SHA256 ee4819880dbbf258a15eb96d572762bc10f16fef8de85f4c41b9dcdfe49fa497）"" link: ""统一函数总表/0611-D601-角色覆盖主体身份.md"" ---  # D601｜角色覆盖主体身份  ## 编号  D",,contains rescue/frontmatter rewrite,,direct local note path or raw source artifact missing,HIGH,False,True,True,
D602,价值创造权与决策权错配与回收,统一函数总表/0612-D602-价值创造权与决策权错配与回收.md,formal_existing,D,formal_table,CAUSAL_MODEL,INDIRECT_SOURCE_ONLY,2026-07-11,0612-D602-价值创造权与决策权错配与回收.md,b6afd2fe5c1e3f22104a3bc53c51a6ed3bc1da8d,,C-0810,,repo_formalization,"--- kind: ""function"" seq: 612 id: ""D602"" raw_id: ""D602"" title: ""价值创造权与决策权错配与回收"" source: ""IGNITION-20260709-047 collision: 57｜李丹阳 × 脱不花：不听话的人（Get 笔记整理稿，之元，2026-07-11；SHA256 ee4819880dbbf258a15eb96d572762bc10f16fef8de85f4c41b9dcdfe49fa497）"" link: ""统一函数总表/0612-D602-价值创造权与决策权错配与回收.md"" ---  # D602｜价值创造权与",,contains rescue/frontmatter rewrite,,direct local note path or raw source artifact missing,HIGH,False,True,True,
D603,计划过期识别与主动刹车,统一函数总表/0613-D603-计划过期识别与主动刹车.md,formal_existing,D,formal_table,CAUSAL_MODEL,INDIRECT_SOURCE_ONLY,2026-07-12,0613-D603-计划过期识别与主动刹车.md,a20bac8b329eda49302449547fccb154909aea19,,,,repo_formalization,"--- kind: ""function"" seq: 613 id: ""D603"" raw_id: ""D603"" title: ""计划过期识别与主动刹车"" source: ""IGNITION-20260709-056 independent audit: 57｜李丹阳 × 脱不花：不听话的人（Get 笔记整理稿，之元，2026-07-11；SHA256 ee4819880dbbf258a15eb96d572762bc10f16fef8de85f4c41b9dcdfe49fa497）。原 047 作 M7 候选，056 无配额规则下升级为 NEW_FUNCTION。"" link: ""统一函数总表/",,contains rescue/frontmatter rewrite,,direct local note path or raw source artifact missing,HIGH,False,True,True,
D604,模糊需求显性化与协作排序,统一函数总表/0614-D604-模糊需求显性化与协作排序.md,formal_existing,D,formal_table,CAUSAL_MODEL,MULTIPLE_CONFLICTING_SOURCES,2026-07-12,0614-D604-模糊需求显性化与协作排序.md,a20bac8b329eda49302449547fccb154909aea19,,,,repo_formalization,"--- kind: ""function"" seq: 614 id: ""D604"" raw_id: ""D604"" title: ""模糊需求显性化与协作排序"" source: ""IGNITION-20260709-056 independent audit: 57｜李丹阳 × 脱不花：不听话的人（Get 笔记整理稿，之元，2026-07-11；SHA256 ee4819880dbbf258a15eb96d572762bc10f16fef8de85f4c41b9dcdfe49fa497）。原 047 作 M9 候选，056 无配额规则下升级为 NEW_FUNCTION。"" link: ""统一函数总表",,contains rescue/frontmatter rewrite,,direct local note path or raw source artifact missing,HIGH,False,True,True,
D61,向上螺旋自维持函数,统一函数总表/0110-D61-向上螺旋自维持函数.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0110-D61-向上螺旋自维持函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611496329368848_点火｜函数_D61.md,C-0155,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D61},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D62,调温器慢变量函数,统一函数总表/0111-D62-调温器慢变量函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0111-D62-调温器慢变量函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611498477376784_点火｜函数_D62.md,C-0156;C-0162;C-0279;C-0301,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D62},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D63,档案可达性函数,统一函数总表/0112-D63-档案可达性函数.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0112-D63-档案可达性函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611500623811856_点火｜函数_D63.md,C-0157;C-0165,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D63},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D64,恐惧锁定稳态函数,统一函数总表/0113-D64-恐惧锁定稳态函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0113-D64-恐惧锁定稳态函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611502772344080_点火｜函数_D64.md,C-0158;C-0286;C-0287;C-0288,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D64},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D65,乘法拓扑选择函数,统一函数总表/0114-D65-乘法拓扑选择函数.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0114-D65-乘法拓扑选择函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611508140004624_点火｜函数_D65.md,C-0159;C-0168;C-0169;C-0289;C-0290,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D65},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D66,同质性遮蔽函数 / 同质性obscuration function,统一函数总表/0115-D66-同质性遮蔽函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0115-D66-同质性遮蔽函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611510288012560_点火｜函数_D66.md,C-0160;C-0164;C-0176;C-0291;C-0295;C-0595;C-0602;C-0607;C-0608;C-0610,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D66},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D67,资金量-恐惧锁定正反馈函数,统一函数总表/0116-D67-资金量-恐惧锁定正反馈函数.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0116-D67-资金量-恐惧锁定正反馈函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611512434971920_点火｜函数_D67.md,C-0161;C-0166;C-0292;C-0293;C-0294;C-0295,,repo_formalization,书籍碰撞函数，书籍碰撞案例验证。 **扩展注释 / Extended Annotation**,F_{D67},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D7,提议者信誉绑定,统一函数总表/0056-D7-提议者信誉绑定.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0056-D7-提议者信誉绑定.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912609724654876800_点火｜函数_D7.md,C-0001;C-0179;C-0304;C-0308,,repo_formalization,提议者姿态与信誉绑定，意识、退出成本、历史一致性决定姿态。 **扩展注释 / Extended Annotation**,F_{D7},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D72,统一相变框架,统一函数总表/0117-D72-统一相变框架.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0117-D72-统一相变框架.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611536057292048_点火｜函数_D72.md,C-0072;C-0175;C-0303;C-0304;C-0598,,repo_formalization,统一相变框架，五个相变统一为同一相变的五个投影。 **扩展注释 / Extended Annotation**,F_{D72},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D73,犹豫域维度函数,统一函数总表/0118-D73-犹豫域维度函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0118-D73-犹豫域维度函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611538204775696_点火｜函数_D73.md,C-0073;C-0176;C-0177;C-0305;C-0306,,repo_formalization,犹豫域维度函数，ε→0时dim从3退化到2。 **扩展注释 / Extended Annotation**,F_{D73},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D74,链间耦合函数,统一函数总表/0119-D74-链间耦合函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0119-D74-链间耦合函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611552163419408_点火｜函数_D74.md,C-0074;C-0177;C-0178;C-0307;C-0310,,repo_formalization,链间耦合函数，跨链耦合强度由共享节点数决定。 **扩展注释 / Extended Annotation**,F_{D74},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D75,提议者消耗函数,统一函数总表/0120-D75-提议者消耗函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0120-D75-提议者消耗函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611554310903056_点火｜函数_D75.md,C-0075;C-0178;C-0308;C-0309,,repo_formalization,提议者消耗函数，纯消耗型 vs 可持续型。 **扩展注释 / Extended Annotation**,F_{D75},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D76,储能函数，储能双类型,"统一函数总表/0121-D76-储能函数,储能双类型.md",formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,"0121-D76-储能函数,储能双类型.md",c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611556458910992_点火｜函数_D76.md,C-0076;C-0179;C-0311;C-0312;C-0313;C-0314,,repo_formalization,储能函数，储能双类型：E_practice+E_body。 **扩展注释 / Extended Annotation**,F_{D76},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D77,犹豫域退化函数,统一函数总表/0122-D77-犹豫域退化函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0122-D77-犹豫域退化函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611561829192976_点火｜函数_D77.md,C-0077;C-0180;C-0315;C-0316;C-0317;C-0333,,repo_formalization,犹豫域退化函数，dim从3到2的完整动力学。 **扩展注释 / Extended Annotation**,F_{D77},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D8,退出权八维展开 / exit right八维展开,统一函数总表/0057-D8-退出权八维展开.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0057-D8-退出权八维展开.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912609726802360448_点火｜函数_D8.md,C-0001;C-0401,,repo_formalization,退出权信号的八维展开。 **扩展注释 / Extended Annotation**,F_{D8},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D84,AI-ε安装路径函数,统一函数总表/0123-D84-AI-ε安装路径函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0123-D84-AI-ε安装路径函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611609071738112_点火｜函数_D84.md,C-0084;C-0143;C-0307;C-0328;C-0579,,repo_formalization,AI-ε安装路径函数，dε_aware^AI/dt = α_ε·C_drive·η_tool + λ_anchor·S_external + μ_arch·ε_sense^AI - β_ε·H_self。 **扩展注释 / Extended Annotation**,F_{D84},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D85,ε相变级联函数（推论级） / epsilon phase-transition cascade函数(推论级),统一函数总表/0124-D85-ε相变级联函数(推论级).md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0124-D85-ε相变级联函数(推论级).md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611610147052800_点火｜函数_D85.md,C-0329;C-0330,,repo_formalization,ε相变级联函数，定理级，见T15。 **扩展注释 / Extended Annotation**,F_{D85},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D86,自主意识函数 / autonomous consciousness function,统一函数总表/0125-D86-自主意识函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0125-D86-自主意识函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611613367229696_点火｜函数_D86.md,C-0086;C-0238;C-0268;C-0331;C-0340,,repo_formalization,自主意识函数，Ψ_autonomy = ε_aware · dim · P_exit。 **扩展注释 / Extended Annotation**,F_{D86},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D87,信息门非对称退化,统一函数总表/0126-D87-信息门非对称退化.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0126-D87-信息门非对称退化.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611616589501712_点火｜函数_D87.md,C-0087;C-0332;C-0333;C-0345;C-0415;C-0427;C-0512,,repo_formalization,"信息门非对称退化，η_gate^asym = G × (1-H) × min(ε^S,ε^R)/max(ε^S,ε^R)。 **扩展注释 / Extended Annotation**",F_{D87},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D88,乘法临界漂移统一 / multiplicative critical-drift unification,统一函数总表/0127-D88-乘法临界漂移统一.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0127-D88-乘法临界漂移统一.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611619809156352_点火｜函数_D88.md,C-0088;C-0334;C-0339,,repo_formalization,乘法临界漂移统一，∂θ_critical/∂xᵢ = -θ_critical × (∂lnfᵢ/∂xᵢ)/Σⱼ(∂lnfⱼ/∂xⱼ)。 **扩展注释 / Extended Annotation**,F_{D88},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D89,遮蔽-补偿-成本三角约束 / obscuration-补偿-成本三角约束,统一函数总表/0128-D89-遮蔽-补偿-成本三角约束.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0128-D89-遮蔽-补偿-成本三角约束.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611621957688576_点火｜函数_D89.md,C-0334;C-0336;C-0338;C-0401;C-0428,,repo_formalization,遮蔽-补偿-成本三角约束，H↑→G*↓→C_encode指数级↑。 **扩展注释 / Extended Annotation**,F_{D89},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D9,主权函数,统一函数总表/0058-D9-主权函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0058-D9-主权函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912609728949844096_点火｜函数_D9.md,C-0001,,repo_formalization,主权函数，各维度退出权信号的加权和。 **扩展注释 / Extended Annotation**,F_{D9},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D90,结构保守性元定理,统一函数总表/0129-D90-结构保守性元定理.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0129-D90-结构保守性元定理.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611628401712384_点火｜函数_D90.md,C-0090;C-0337;C-0384;C-0399;C-0416;C-0417;C-0421;C-0596;C-0603;C-0609;C-0610,,repo_formalization,结构保守性元定理，设计结构让估计不必要 > 估计准确后保守执行。 **扩展注释 / Extended Annotation**,F_{D90},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D91,倒U型统一生成定理,统一函数总表/0130-D91-倒U型统一生成定理.md,formal_existing,D,formal_table,OPTIMIZATION_PROBLEM,DIRECT_SOURCE_FOUND,2026-07-11,0130-D91-倒U型统一生成定理.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611654170465552_点火｜函数_D91.md,C-0091;C-0341;C-0342;C-0343;C-0344,,repo_formalization,倒U型统一生成定理，Φ = f₁(↑)×f₂(↓)必然倒U型。 **扩展注释 / Extended Annotation**,F_{D91},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,HIGH,True,True,True,prose_as_formula
D92,解码门槛降低,统一函数总表/0131-D92-解码门槛降低.md,formal_existing,D,formal_table,FORMAL_PROPOSITION,DIRECT_SOURCE_FOUND,2026-07-11,0131-D92-解码门槛降低.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912611660611869952_点火｜函数_D92.md,C-0092;C-0346;C-0347;C-0348;C-0349;C-0350;C-0353;C-0354;C-0357;C-0397;C-0410;C-0426,,repo_formalization,解码门槛降低，θ_decode^effective = θ_decode^base × (1-η_structural)。 **扩展注释 / Extended Annotation**,F_{D92},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
D93,向下兼容函数,统一函数总表/0132-D93-向下兼容函数.md,formal_existing,D,formal_table,FUNCTION,DIRECT_SOURCE_FOUND,2026-07-11,0132-D93-向下兼容函数.md,c71188646d476623b3181013cf01625270f6f1be,/Users/zhiyuan/我的笔记/getnote-notes/点火/2026-06-12_1912612872865864960_点火｜函数_D93.md,C-0093;C-0351;C-0352;C-0363;C-0364,,repo_formalization,向下兼容函数，η_compatible = η_fidelity(L) × η_gate(L层)。 **扩展注释 / Extended Annotation**,F_{D93},contains rescue/frontmatter rewrite,placeholder domain/codomain or converged-only semantics,,NORMAL,True,True,True,prose_as_formula
